0.699396	0.699917	0.699663	0.700208	
0.699566	0.699941	0.699823	0.700221	
0.699733	0.699967	0.699995	0.700253	
0.699449	0.699924	0.699721	0.70022	
0.699684	0.699963	0.699929	0.700231	
0.699528	0.699938	0.699769	0.700201	
0.699442	0.699921	0.699733	0.700238	
0.699462	0.699929	0.699711	0.700199	
0.699364	0.699917	0.699674	0.700253	
0.699273	0.699898	0.699573	0.700223	
0.699584	0.699951	0.699923	0.700322	
0.699605	0.699945	0.699914	0.700282	
0.699073	0.69987	0.699349	0.700168	
0.699551	0.699943	0.699905	0.70033	
0.699112	0.699874	0.699374	0.700155	
0.699487	0.699933	0.69976	0.70023	
0.699232	0.699894	0.699583	0.700275	
0.699462	0.699932	0.699784	0.700283	
0.69962	0.699951	0.699918	0.700277	
0.699527	0.699936	0.699862	0.700301	
0.699406	0.699916	0.699668	0.700201	
0.699273	0.699901	0.699608	0.700265	
0.699089	0.69987	0.699366	0.70017	
0.699601	0.699949	0.699937	0.700317	
0.699021	0.699858	0.699279	0.700136	
0.699769	0.699975	0.700093	0.70033	
0.699332	0.699907	0.699666	0.700271	
0.699527	0.699938	0.699832	0.700271	
0.699388	0.699914	0.699697	0.70025	
0.699158	0.699883	0.69947	0.700221	
0.699176	0.699883	0.699442	0.70017	
0.699461	0.699929	0.69978	0.700278	
0.699836	0.699981	0.700163	0.70034	
0.699079	0.699864	0.699389	0.700199	
0.699349	0.699912	0.699644	0.700233	
0.699476	0.699927	0.699771	0.700248	
0.699414	0.699921	0.699725	0.700259	
0.699391	0.699918	0.699679	0.70023	
0.699485	0.699929	0.699832	0.700308	
0.699372	0.699913	0.699686	0.700254	
0.699171	0.699882	0.699452	0.700187	
0.699549	0.699942	0.699876	0.700298	
0.699294	0.6999	0.699581	0.700212	
0.699246	0.699894	0.699539	0.700212	
0.699678	0.699957	0.699997	0.700306	
0.699368	0.699918	0.699695	0.700275	
0.699252	0.699896	0.699542	0.70021	
0.699504	0.699935	0.699812	0.700271	
0.699118	0.699879	0.699406	0.70019	
0.69978	0.699973	0.700105	0.700329	
0.69912	0.699876	0.699411	0.70019	
0.699475	0.699935	0.6998	0.70029	
0.699317	0.699904	0.699613	0.700225	
0.699173	0.699884	0.699484	0.70022	
0.699426	0.699924	0.699762	0.70029	
0.699716	0.699971	0.699987	0.700269	
0.699273	0.699898	0.699597	0.70025	
0.69952	0.699932	0.699825	0.700264	
0.699281	0.699903	0.699587	0.700236	
0.699597	0.699952	0.699899	0.700281	
0.69937	0.699918	0.699658	0.700231	
0.699162	0.699882	0.699489	0.700236	
0.699327	0.699907	0.699628	0.700234	
0.699243	0.699901	0.699541	0.700224	
0.699833	0.699978	0.700174	0.700352	
0.699081	0.69987	0.699364	0.700176	
0.699643	0.699948	0.699957	0.70029	
0.69922	0.699893	0.699515	0.700213	
0.699355	0.699911	0.699678	0.700263	
0.699547	0.699941	0.699852	0.700273	
0.699185	0.699886	0.69947	0.700195	
0.699617	0.699953	0.699942	0.700308	
0.699112	0.699871	0.699428	0.700212	
0.699529	0.699945	0.699801	0.700242	
0.699173	0.699879	0.699506	0.700239	
0.699463	0.699931	0.699799	0.700297	
0.699522	0.699937	0.699781	0.700219	
0.699227	0.699891	0.69954	0.700232	
0.699598	0.699947	0.699902	0.70028	
0.699349	0.699905	0.699649	0.700231	
0.69939	0.699915	0.699715	0.700269	
0.699129	0.69988	0.699445	0.700222	
0.699666	0.699961	0.699956	0.700278	
0.699053	0.699859	0.699355	0.700185	
0.699785	0.699976	0.700104	0.700326	
0.699051	0.699864	0.699315	0.700148	
0.69968	0.699962	0.700019	0.700333	
0.699555	0.699941	0.699869	0.700285	
0.69935	0.699907	0.69966	0.700244	
0.698988	0.699856	0.699316	0.700209	
0.699567	0.699948	0.699836	0.700242	
0.699395	0.699917	0.699701	0.700249	
0.699623	0.699951	0.699944	0.700302	
0.699147	0.699879	0.699452	0.700209	
0.699218	0.699888	0.699521	0.700216	
0.699529	0.699939	0.699814	0.70025	
0.699342	0.69991	0.699648	0.700243	
0.699576	0.699947	0.699904	0.700304	
0.699146	0.699884	0.699441	0.700203	
0.69933	0.699915	0.69964	0.700253	
0.699511	0.699938	0.699803	0.700257	
0.699451	0.699926	0.699774	0.700278	
0.699412	0.69992	0.699739	0.700275	
0.699361	0.699919	0.699668	0.700253	
0.699214	0.699891	0.699517	0.70022	
0.699613	0.699951	0.699901	0.700266	
0.699416	0.699925	0.699727	0.700264	
0.699412	0.699925	0.699722	0.700263	
0.699566	0.699946	0.699875	0.700284	
